case_id,pipeline,modality,split,stratum,family,gold_status,repairable,method,predicted_cut,predicted_plan,predicted_cost,runtime_ms,optimal_set_membership,normalized_cost_regret,obligation_coverage,extra_elements,false_certification,full_recertification_success,partial_success,failed_steps,new_critical_violations,plan_cost,completed_steps
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.012754000636050478,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.0118629995995434,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016600999515503645,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014436998753808439,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.025968998670578003,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.013065000530332327,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.015971001630532555,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:text-news:00319,text-news,text,development,S4,version_mismatch,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.1300349995290162,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.01257399890164379,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.011631998859229498,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.016291000065393746,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014617000488215126,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.02640999991854187,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.013405000572674908,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.01587999940966256,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:text-news:00320,text-news,text,development,S4,schema_incompatibility,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.1267200004804181,True,0.0,1.0,0,False,True,False,0,0,4.2,2
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.019025999790756032,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.014216999261407182,False,1.0,1.0,3,True,False,False,6,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.01662099930399563,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.01828499989642296,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.026940999305224977,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,greedy_cover,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.016370999219361693,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,weighted_greedy,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.01654099833103828,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00321,text-news,text,development,S5,preprocessing_mismatch,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",6.0,0.1330009999946924,True,0.0,1.0,0,False,True,False,0,0,6.3,5
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.012954998965142295,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,simple_or,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""unknown-relation-probe"", ""fallback-known-4""]",10.9,0.011600999641814269,False,1.0,1.0,3,True,False,False,6,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,independent_if_else,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.01652200080570765,False,0.3333333333333333,1.0,1,False,False,False,4,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,untyped_graph,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.023444999897037633,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""fallback-known-4"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23"", ""fallback-known-4""]",8.0,0.0268299991148524,False,0.3333333333333333,1.0,1,False,False,False,5,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,greedy_cover,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.01626999983272981,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,weighted_greedy,"[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""fallback-known-4"", ""greedy-single-1""]",6.5,0.016951998986769468,False,0.08333333333333333,1.0,0,False,False,False,3,0,0,0
h10-c3:development:text-news:00322,text-news,text,development,S5,missing_calibration,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",6.0,0.13317199955054093,True,0.0,1.0,0,False,True,False,0,0,6.3,5
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.0032460011425428092,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0""]","[""direct-0""]",1.0,0.002734999725362286,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0""]","[""direct-0""]",1.0,0.0040979994082590565,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,untyped_graph,"[""direct-0""]","[""direct-0""]",1.0,0.0039169990486698225,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0""]","[""direct-0""]",1.0,0.005609999789157882,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,greedy_cover,"[""direct-0""]","[""direct-0""]",1.0,0.003256000127294101,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0""]","[""direct-0""]",1.0,0.0031859999580774456,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00323,text-news,text,development,S1,expired_calibration,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0""]","[""direct-0""]",1.0,0.02759200106083881,True,0.0,1.0,0,False,True,False,0,0,1.0,1
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.010028999895439483,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]",10.3,0.009487999705015682,False,1.3953488372093026,1.0,1,False,True,False,0,0,10.3,5
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.011853000614792109,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,untyped_graph,"[""expensive-global""]","[""expensive-global""]",6.0,0.010320000001229346,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.0179130001924932,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,greedy_cover,"[""expensive-global""]","[""expensive-global""]",6.0,0.009487001079833135,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.015409001207444817,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00324,text-news,text,development,S2,checksum_corruption,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.09883699931378942,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.008134999006870203,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,simple_or,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3"", ""expensive-global""]",10.3,0.007693999577895738,False,1.3953488372093026,1.0,1,False,True,False,0,0,10.3,5
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,independent_if_else,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.011211001037736423,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,untyped_graph,"[""expensive-global""]","[""expensive-global""]",6.0,0.010118999853148125,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.01758299913490191,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,greedy_cover,"[""expensive-global""]","[""expensive-global""]",6.0,0.009106999641517177,False,0.39534883720930236,1.0,0,False,True,False,0,0,6.0,1
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,weighted_greedy,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.014217001080396585,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00325,text-news,text,development,S2,missing_edge,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",4.3,0.4440180000528926,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.010921001376118511,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.00914699921850115,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.013485998351825401,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.013254999430500902,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.020778999896720052,False,0.5,1.0,1,False,False,False,4,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.01174200042441953,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011892998372786678,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00326,text-news,text,development,S3,invalid_edge_contract,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.0886369998625014,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.009818999387789518,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.008806000550976023,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.0127139992400771,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012503000107244588,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.020188001144560985,False,0.5,1.0,1,False,True,False,0,0,6.2,4
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011510999684105627,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011652000466710888,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00327,text-news,text,development,S3,dictionary_mismatch,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08224500015785452,True,0.0,1.0,0,False,True,False,0,0,4.2,3
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,schema_only,[],[],0,0.013195000065024942,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,simple_or,"[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]",8.5,0.00916700082598254,False,1.125,1.0,2,False,False,False,4,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.01284400059375912,False,0.5,1.0,1,False,False,False,3,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,untyped_graph,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.012803999197785743,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.02003800000238698,False,0.5,1.0,1,False,False,False,4,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,greedy_cover,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011440999514888972,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.011963000360992737,False,0.125,1.0,0,False,False,False,2,0,0,0
h10-c3:development:text-news:00328,text-news,text,development,S3,reduction_loss_violation,CERTIFIED_UNIQUE,True,full_fuzzyxai,"[""optimal-pair-01"", ""optimal-pair-23""]","[""authorize-route"", ""preflight-route"", ""optimal-pair-01"", ""optimal-pair-23""]",4.0,0.08210499981942121,True,0.0,1.0,0,False,True,False,0,0,4.3,4
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],[],0,0.012112999684177339,False,2.0,0.0,0,False,False,False,0,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""alternative-global-a"", ""alternative-global-b"", ""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23"", ""alternative-global-a"", ""alternative-global-b""]",16.5,0.011251000614720397,False,3.125,1.0,5,False,False,False,6,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.01625099866942037,False,0.5,1.0,2,False,False,False,3,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.014145998648018576,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""greedy-single-1"", ""optimal-pair-01"", ""optimal-pair-23""]","[""preflight-route"", ""optimal-pair-01"", ""greedy-single-1"", ""optimal-pair-23""]",6.0,0.025938999897334725,False,0.5,1.0,2,False,True,False,0,0,6.2,4
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""alternative-global-a""]","[""alternative-global-a""]",4.0,0.013274999218992889,True,0.0,1.0,0,False,False,False,1,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",4.5,0.015709998478996567,False,0.125,1.0,1,False,False,False,2,0,0,0
h10-c3:development:text-news:00329,text-news,text,development,S4,missing_explanation,CERTIFIED_MULTIPLE_OPTIMA,True,full_fuzzyxai,"[""alternative-global-b""]","[""preflight-route"", ""alternative-global-b""]",4.0,0.12898400018457323,True,0.0,1.0,0,False,True,False,0,0,4.2,2
