case_id,template_id,template_hash,pipeline_family,modality,split,stratum,gold_status,repairable,method,predicted_cut,predicted_cost,runtime_ms,optimal_set_membership,raw_cost_regret,normalized_cost_regret,obligation_coverage,false_certification,full_recertification_success,recertification_status,remaining_critical_issues,new_critical_issues,remaining_critical_issue_count,new_critical_violation_count,all_required_postconditions_verified,completed_steps,failed_steps,plan_cost,before_trace_sha256,after_trace_sha256,graph_changed
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-3a7fc4ee9b7f/field:_/violation:source_component"", ""node:node-4e9cb0bd0ff5/field:_/violation:source_component"", ""node:node-61b10368c166/field:_/violation:source_component""]",6.253500000000001,1.141631999416859,False,2.0845000000000007,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S4:1494023879:obligation-0',)",(),1,0,False,2,1,17.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,01d08dd76429048e69264f2283027ff4b1fd29f66bb1f4f83ca55739ebbe51f1,True
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-3a7fc4ee9b7f/field:_/violation:source_component"", ""node:node-a5bba9ff9e89/field:_/violation:source_component""]",4.6690000000000005,1.3020859987591393,False,0.5,0.11993283761093786,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,6016a96ff1d70a0167f033e7a386b00b5ae47ea126a04315d87b256488d50e8a,True
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-3a7fc4ee9b7f/field:_/violation:source_component"", ""node:node-4e9cb0bd0ff5/field:_/violation:source_component"", ""node:node-61b10368c166/field:_/violation:source_component""]",6.253500000000001,1.4400470008695265,False,2.0845000000000007,0.5000000000000001,1.0,False,False,partial_success,"('issue:sealed:text-reviews:S4:1494023879:obligation-0',)",(),1,0,False,2,1,17.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,01d08dd76429048e69264f2283027ff4b1fd29f66bb1f4f83ca55739ebbe51f1,True
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""node:node-3a7fc4ee9b7f/field:_/violation:source_component"", ""node:node-a5bba9ff9e89/field:_/violation:source_component""]",4.6690000000000005,1.1716790013451828,False,0.5,0.11993283761093786,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,6016a96ff1d70a0167f033e7a386b00b5ae47ea126a04315d87b256488d50e8a,True
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""node:node-3a7fc4ee9b7f/field:_/violation:source_component"", ""node:node-a5bba9ff9e89/field:_/violation:source_component""]",4.6690000000000005,1.162601000032737,False,0.5,0.11993283761093786,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,6016a96ff1d70a0167f033e7a386b00b5ae47ea126a04315d87b256488d50e8a,True
sealed:text-reviews:S4:1494023879:case:000,sealed:text-reviews:S4:1494023879,966ae128552d431c08ceb02febeed92a9a120a711cb4141b41594e663a0e5ac5,text-reviews,text,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,full_h10,"[""node:node-4e9cb0bd0ff5/field:_/violation:source_component"", ""node:node-7b950222bbe1/field:_/violation:source_component""]",4.1690000000000005,1.2496769995777868,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,bcd79b7b3379790f28e07f4a18ea78ffa190173947e10dc602dcd54092005894,0ab376eb95d6b8b7db821246bc9156d80b100edf0767fc8c216c319208a23fdd,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,schema_only,[],0,2.0549820001178887,False,,2.0,0.0,False,False,no_change,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-0', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-1', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-2', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-3', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-4')",(),5,0,True,0,0,0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,False
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,simple_or,"[""contract:sealed:timeseries-sensors:S5:918547508:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S5:918547508:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S5:918547508:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S5:918547508:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""contract:sealed:timeseries-sensors:S5:918547508:obligation-4/field:registered_state_4/violation:contract_mismatch"", ""edge:edge-d1fe62e54c06/field:registered_state_4/violation:contract_mismatch"", ""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-1efcb8aa05a8/field:registered_state_4/violation:contract_mismatch"", ""node:node-30602d42c0f2/field:registered_state_2/violation:contract_mismatch"", ""node:node-389802a27667/field:_/violation:source_component"", ""node:node-389802a27667/field:registered_state_0/violation:contract_mismatch"", ""node:node-389802a27667/field:registered_state_2/violation:contract_mismatch"", ""node:node-389802a27667/field:registered_state_3/violation:contract_mismatch"", ""node:node-54cb2b681cba/field:registered_state_4/violation:contract_mismatch"", ""node:node-b346c563a4d8/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:registered_state_0/violation:contract_mismatch"", ""node:node-b346c563a4d8/field:registered_state_1/violation:contract_mismatch"", ""node:node-b3cc424a03f9/field:_/violation:source_component"", ""node:node-b3cc424a03f9/field:registered_state_1/violation:contract_mismatch"", ""node:node-bda3849c6650/field:registered_state_0/violation:contract_mismatch"", ""node:node-bda3849c6650/field:registered_state_4/violation:contract_mismatch"", ""node:node-cc300430e8e7/field:registered_state_1/violation:contract_mismatch"", ""node:node-df2db4d0ce37/field:registered_state_3/violation:contract_mismatch"", ""node:node-f38de7a9437f/field:_/violation:source_component"", ""node:node-f38de7a9437f/field:registered_state_2/violation:contract_mismatch"", ""node:node-f38de7a9437f/field:registered_state_3/violation:contract_mismatch""]",1060.6585,1.3281940009619575,False,1054.6434,175.33264617379595,1.0,False,False,partial_success,(),(),0,0,False,4,1,26.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,740a1f547c4e04a57f9da3ef59f0e283c479a2b5f117047fddcc419d9fa3b989,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,independent_if_else,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component"", ""node:node-f38de7a9437f/field:_/violation:source_component""]",6.0151,1.349906000541523,True,0.0,0.0,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-0', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-1')",(),2,0,False,2,1,17.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,d12150a8d6b1c17ff819a0e7c0311b34c28e995700b2b6bafa27c71fae02cec6,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,untyped_graph,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-389802a27667/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component""]",6.5151,1.6151680010807468,False,0.5,0.08312413758707253,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-1',)",(),1,0,False,2,1,10.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,749a06f74f4ffb60de287bd38b1facffd0b94ccc444d844702b50dabe7214c26,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,typed_without_optimization,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component"", ""node:node-f38de7a9437f/field:_/violation:source_component""]",6.0151,1.664883000557893,True,0.0,0.0,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-0', 'issue:sealed:timeseries-sensors:S5:918547508:obligation-1')",(),2,0,False,2,1,17.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,d12150a8d6b1c17ff819a0e7c0311b34c28e995700b2b6bafa27c71fae02cec6,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,greedy_cover,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-389802a27667/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component""]",6.5151,1.5018340000096941,False,0.5,0.08312413758707253,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-1',)",(),1,0,False,2,1,10.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,749a06f74f4ffb60de287bd38b1facffd0b94ccc444d844702b50dabe7214c26,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,weighted_greedy,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-389802a27667/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component""]",6.5151,1.618764999875566,False,0.5,0.08312413758707253,1.0,False,False,partial_success,"('issue:sealed:timeseries-sensors:S5:918547508:obligation-1',)",(),1,0,False,2,1,10.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,749a06f74f4ffb60de287bd38b1facffd0b94ccc444d844702b50dabe7214c26,True
sealed:timeseries-sensors:S5:918547508:case:000,sealed:timeseries-sensors:S5:918547508,0dcb27b349b69f6771672b1eb3b4a3ee9265ebfee330070bea188b1e1925f5ee,timeseries-sensors,time_series,sealed,S5,CERTIFIED_UNIQUE,True,full_h10,"[""node:node-1efcb8aa05a8/field:_/violation:source_component"", ""node:node-b346c563a4d8/field:_/violation:source_component"", ""node:node-f38de7a9437f/field:_/violation:source_component""]",6.0151,0.9494780006207293,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,4,0,25.0,ebe98c32f5e58219b7c4a99bcd4b5bc975ea93a043a7101769b65b3abdee0970,594d43471529c7971eb473ed7c4dee04929862e141a2b905a11a639ad77f9877,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],0,1.2539939998532645,False,,2.0,0.0,False,False,no_change,"('issue:sealed:tabular-credit:S4:505166478:obligation-0', 'issue:sealed:tabular-credit:S4:505166478:obligation-1', 'issue:sealed:tabular-credit:S4:505166478:obligation-2', 'issue:sealed:tabular-credit:S4:505166478:obligation-3')",(),4,0,True,0,0,0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,False
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""contract:sealed:tabular-credit:S4:505166478:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:505166478:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:505166478:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:505166478:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-10388b98e7ba/field:registered_state_0/violation:contract_mismatch"", ""node:node-10aa67e5a119/field:_/violation:source_component"", ""node:node-10aa67e5a119/field:registered_state_2/violation:contract_mismatch"", ""node:node-10aa67e5a119/field:registered_state_3/violation:contract_mismatch"", ""node:node-1854652bf724/field:_/violation:source_component"", ""node:node-1854652bf724/field:registered_state_0/violation:contract_mismatch"", ""node:node-1854652bf724/field:registered_state_2/violation:contract_mismatch"", ""node:node-202efe773074/field:registered_state_3/violation:contract_mismatch"", ""node:node-2dab0c154214/field:registered_state_2/violation:contract_mismatch"", ""node:node-57920b674ba0/field:_/violation:source_component"", ""node:node-57920b674ba0/field:registered_state_0/violation:contract_mismatch"", ""node:node-57920b674ba0/field:registered_state_1/violation:contract_mismatch"", ""node:node-70ad1352c737/field:_/violation:source_component"", ""node:node-70ad1352c737/field:registered_state_1/violation:contract_mismatch"", ""node:node-70ad1352c737/field:registered_state_3/violation:contract_mismatch"", ""node:node-d2381836425c/field:registered_state_1/violation:contract_mismatch"", ""node:node-db02dbe84805/field:_/violation:source_component"", ""node:node-db02dbe84805/field:registered_state_1/violation:contract_mismatch"", ""node:node-dfcd3c05057a/field:_/violation:source_component"", ""node:node-dfcd3c05057a/field:registered_state_0/violation:contract_mismatch"", ""node:node-dfcd3c05057a/field:registered_state_2/violation:contract_mismatch"", ""node:node-dfcd3c05057a/field:registered_state_3/violation:contract_mismatch""]",1013.0052,1.2019160003546858,False,1008.8368,242.02015161692736,1.0,False,False,partial_success,(),(),0,0,False,5,1,27.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,a4d53077e289d33a8efd630fd33a05e5616703f5cc2a2505e6ac015068883800,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-10aa67e5a119/field:_/violation:source_component"", ""node:node-1854652bf724/field:_/violation:source_component"", ""node:node-57920b674ba0/field:_/violation:source_component""]",6.2526,1.2041299996781163,False,2.0842,0.5,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,ce1bafcd6e2faa3375c4191e7f02e84ab650555e1944f1bc019cf11c944862aa,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-57920b674ba0/field:_/violation:source_component"", ""node:node-dfcd3c05057a/field:_/violation:source_component""]",4.6684,1.243415001226822,False,0.5,0.11995010075808464,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:505166478:obligation-1',)",(),1,0,False,1,1,2.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,66bbc6d9915443df3996413f7c0b0e031693200ec053866009d7b08588a037a3,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-10aa67e5a119/field:_/violation:source_component"", ""node:node-1854652bf724/field:_/violation:source_component"", ""node:node-57920b674ba0/field:_/violation:source_component""]",6.2526,1.3295879998622695,False,2.0842,0.5,1.0,False,False,partial_success,(),(),0,0,False,2,1,10.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,ce1bafcd6e2faa3375c4191e7f02e84ab650555e1944f1bc019cf11c944862aa,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""node:node-57920b674ba0/field:_/violation:source_component"", ""node:node-dfcd3c05057a/field:_/violation:source_component""]",4.6684,1.3266920013847994,False,0.5,0.11995010075808464,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:505166478:obligation-1',)",(),1,0,False,1,1,2.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,66bbc6d9915443df3996413f7c0b0e031693200ec053866009d7b08588a037a3,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""node:node-57920b674ba0/field:_/violation:source_component"", ""node:node-dfcd3c05057a/field:_/violation:source_component""]",4.6684,1.2133780001022387,False,0.5,0.11995010075808464,1.0,False,False,partial_success,"('issue:sealed:tabular-credit:S4:505166478:obligation-1',)",(),1,0,False,1,1,2.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,66bbc6d9915443df3996413f7c0b0e031693200ec053866009d7b08588a037a3,True
sealed:tabular-credit:S4:505166478:case:000,sealed:tabular-credit:S4:505166478,820bf987deb1fd43ee0593a16df842ebc2f4e401e9f89861e23dcb79b98e4b26,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,full_h10,"[""node:node-10aa67e5a119/field:_/violation:source_component"", ""node:node-57920b674ba0/field:_/violation:source_component""]",4.1684,0.9155539992207196,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,4d2b2920bbd24c69daebe3f1507f21dbbad1da926a642887dc79c59a48fbbe08,ce1bafcd6e2faa3375c4191e7f02e84ab650555e1944f1bc019cf11c944862aa,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,schema_only,[],0,0.9918679988913937,False,,2.0,0.0,False,False,no_change,"('issue:sealed:tabular-credit:S4:255825297:obligation-0', 'issue:sealed:tabular-credit:S4:255825297:obligation-1', 'issue:sealed:tabular-credit:S4:255825297:obligation-2', 'issue:sealed:tabular-credit:S4:255825297:obligation-3')",(),4,0,True,0,0,0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,False
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,simple_or,"[""contract:sealed:tabular-credit:S4:255825297:obligation-0/field:registered_state_0/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:255825297:obligation-1/field:registered_state_1/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:255825297:obligation-2/field:registered_state_2/violation:contract_mismatch"", ""contract:sealed:tabular-credit:S4:255825297:obligation-3/field:registered_state_3/violation:contract_mismatch"", ""node:node-0aab5e9d8ab5/field:registered_state_0/violation:contract_mismatch"", ""node:node-29cde9eaa5d0/field:_/violation:source_component"", ""node:node-29cde9eaa5d0/field:registered_state_0/violation:contract_mismatch"", ""node:node-29cde9eaa5d0/field:registered_state_2/violation:contract_mismatch"", ""node:node-29cde9eaa5d0/field:registered_state_3/violation:contract_mismatch"", ""node:node-68772b5ad720/field:registered_state_2/violation:contract_mismatch"", ""node:node-7d7e3b718b70/field:registered_state_3/violation:contract_mismatch"", ""node:node-8790e14ff462/field:_/violation:source_component"", ""node:node-8790e14ff462/field:registered_state_2/violation:contract_mismatch"", ""node:node-8790e14ff462/field:registered_state_3/violation:contract_mismatch"", ""node:node-896471597825/field:_/violation:source_component"", ""node:node-896471597825/field:registered_state_1/violation:contract_mismatch"", ""node:node-896471597825/field:registered_state_3/violation:contract_mismatch"", ""node:node-c135b95f5888/field:_/violation:source_component"", ""node:node-c135b95f5888/field:registered_state_0/violation:contract_mismatch"", ""node:node-c135b95f5888/field:registered_state_1/violation:contract_mismatch"", ""node:node-ca3b7d4e1afe/field:_/violation:source_component"", ""node:node-ca3b7d4e1afe/field:registered_state_1/violation:contract_mismatch"", ""node:node-d3c6c18b5920/field:_/violation:source_component"", ""node:node-d3c6c18b5920/field:registered_state_0/violation:contract_mismatch"", ""node:node-d3c6c18b5920/field:registered_state_2/violation:contract_mismatch"", ""node:node-ef26ab848935/field:registered_state_1/violation:contract_mismatch""]",1012.6152,0.9364029992866563,False,1008.5768,249.7466323296355,1.0,False,True,full_success,(),(),0,0,True,6,0,27.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,93aed00d4b58f5976249a5766034e2dc68cb38a8956583266457a06ebc86de95,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,independent_if_else,"[""node:node-8790e14ff462/field:_/violation:source_component"", ""node:node-896471597825/field:_/violation:source_component"", ""node:node-c135b95f5888/field:_/violation:source_component""]",6.057600000000001,0.9450799989281222,False,2.019200000000001,0.5000000000000002,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,642ca93f0d4608bc732ca07e5555f50096163c4bf9b6cf10ab79f86a7ea5267e,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,untyped_graph,"[""node:node-29cde9eaa5d0/field:_/violation:source_component"", ""node:node-896471597825/field:_/violation:source_component""]",4.5384,0.971299001321313,False,0.5,0.12381141045958796,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,eb7da96a74faf4eff71fcf068993c5eebfc18b635123c88060ff49cf63f79463,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,typed_without_optimization,"[""node:node-8790e14ff462/field:_/violation:source_component"", ""node:node-896471597825/field:_/violation:source_component"", ""node:node-c135b95f5888/field:_/violation:source_component""]",6.057600000000001,0.9644959991419455,False,2.019200000000001,0.5000000000000002,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,642ca93f0d4608bc732ca07e5555f50096163c4bf9b6cf10ab79f86a7ea5267e,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,greedy_cover,"[""node:node-29cde9eaa5d0/field:_/violation:source_component"", ""node:node-896471597825/field:_/violation:source_component""]",4.5384,0.9850749993347563,False,0.5,0.12381141045958796,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,eb7da96a74faf4eff71fcf068993c5eebfc18b635123c88060ff49cf63f79463,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,weighted_greedy,"[""node:node-29cde9eaa5d0/field:_/violation:source_component"", ""node:node-896471597825/field:_/violation:source_component""]",4.5384,1.0418229994684225,False,0.5,0.12381141045958796,1.0,False,True,full_success,(),(),0,0,True,2,0,9.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,eb7da96a74faf4eff71fcf068993c5eebfc18b635123c88060ff49cf63f79463,True
sealed:tabular-credit:S4:255825297:case:000,sealed:tabular-credit:S4:255825297,9b522e652ba5a28197c053c6d3eeb75651649c6405832e2dd21156e458047c15,tabular-credit,tabular,sealed,S4,CERTIFIED_MULTIPLE_OPTIMA,True,full_h10,"[""node:node-8790e14ff462/field:_/violation:source_component"", ""node:node-c135b95f5888/field:_/violation:source_component""]",4.0384,0.8004860010260018,True,0.0,0.0,1.0,False,True,full_success,(),(),0,0,True,3,0,17.0,53d1a925552e6b07280db22094febcafbfa3968f9e1ad21a06bafabdc3560a52,b36d4f121a9208a5f50ec7ec7b9b3f649726aabadf948a598f92a8009fe8adb5,True
