incident_id,repository,variant,status,joint_hit_at_3,joint_hit_at_1,selected_cut_contains_gold,candidate_count,oracle_candidate_injected,gold_contract_registered,gold_sources,gold_contracts,top_k_signature,selected_cut
bugsinpy-youtube-dl-8,ytdl-org/youtube-dl,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""youtube_dl/YoutubeDL.py"", ""YoutubeDL""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector._parse_format_selection""]]","[""CONFIGURATION""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""class:youtube_dl/YoutubeDL.py::YoutubeDL""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/rtmp.py::RtmpFD""},{""contract"":""SERIALIZATION"",""node_id"":""function:youtube_dl/YoutubeDL.py::YoutubeDL._setup_opener""}]","[""class:youtube_dl/YoutubeDL.py::YoutubeDL""]"
bugsinpy-youtube-dl-8,ytdl-org/youtube-dl,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""youtube_dl/YoutubeDL.py"", ""YoutubeDL""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector._parse_format_selection""]]","[""CONFIGURATION""]",[],[]
bugsinpy-youtube-dl-8,ytdl-org/youtube-dl,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""youtube_dl/YoutubeDL.py"", ""YoutubeDL""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector._parse_format_selection""]]","[""CONFIGURATION""]",[],[]
bugsinpy-pandas-48,pandas-dev/pandas,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,True,"[[""pandas/core/groupby/generic.py"", ""DataFrameGroupBy""], [""pandas/core/groupby/generic.py"", ""DataFrameGroupBy._cython_agg_blocks""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::_make_cum_function""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:pandas/core/frame.py::DataFrame""}]","[""function:pandas/core/generic.py::_make_cum_function""]"
bugsinpy-pandas-48,pandas-dev/pandas,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,1.0,0.0,0.0,3,True,True,"[[""pandas/core/groupby/generic.py"", ""DataFrameGroupBy""], [""pandas/core/groupby/generic.py"", ""DataFrameGroupBy._cython_agg_blocks""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::_make_cum_function""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:pandas/core/groupby/generic.py::DataFrameGroupBy""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/groupby/generic.py::DataFrameGroupBy._cython_agg_blocks""}]","[""function:pandas/core/generic.py::_make_cum_function""]"
bugsinpy-pandas-48,pandas-dev/pandas,ORACLE_CONTRACT,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,True,"[[""pandas/core/groupby/generic.py"", ""DataFrameGroupBy""], [""pandas/core/groupby/generic.py"", ""DataFrameGroupBy._cython_agg_blocks""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::NDFrame._get_axis_name""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/util/_decorators.py::Appender.__call__""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/util/_decorators.py::deprecate_kwarg""}]","[""function:pandas/core/generic.py::NDFrame._get_axis_name""]"
bugsinpy-pandas-48,pandas-dev/pandas,ORACLE_BOTH,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,True,"[[""pandas/core/groupby/generic.py"", ""DataFrameGroupBy""], [""pandas/core/groupby/generic.py"", ""DataFrameGroupBy._cython_agg_blocks""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::NDFrame._get_axis_name""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/util/_decorators.py::Appender.__call__""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/util/_decorators.py::deprecate_kwarg""}]","[""function:pandas/core/generic.py::NDFrame._get_axis_name""]"
bugsinpy-httpie-2,jakubroztocil/httpie,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""httpie/client.py"", ""get_response""], [""httpie/core.py"", null]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/context.py::Environment""},{""contract"":""SERIALIZATION"",""node_id"":""function:httpie/core.py::decode_args""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""function:httpie/config.py::BaseConfigDict.is_new""}]","[""class:httpie/context.py::Environment""]"
bugsinpy-httpie-2,jakubroztocil/httpie,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""httpie/client.py"", ""get_response""], [""httpie/core.py"", null]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/context.py::Environment""},{""contract"":""SERIALIZATION"",""node_id"":""function:httpie/core.py::decode_args""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""function:httpie/config.py::BaseConfigDict.is_new""}]","[""class:httpie/context.py::Environment""]"
bugsinpy-httpie-2,jakubroztocil/httpie,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""httpie/client.py"", ""get_response""], [""httpie/core.py"", null]]","[""CONFIGURATION""]",[],[]
bugsinpy-httpie-2,jakubroztocil/httpie,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""httpie/client.py"", ""get_response""], [""httpie/core.py"", null]]","[""CONFIGURATION""]",[],[]
