incident_id,repository,variant,status,available,unavailable_reason,candidate_recall_at_5,candidate_recall_at_10,candidate_recall_at_20,reciprocal_rank,file_hit_at_3,symbol_hit_at_3,contract_correct,gold_contracts,predicted_contract,joint_hit_at_3,coverage,retrieval_coverage,contract_coverage,confirmed_diagnosis_coverage,repair_coverage,confirmed_correct,false_localization,candidate_count,context_lines,search_space_reduction,runtime_ms,evidence_request_count,active_evidence_status,active_evidence_details,route,top_k_signature,trajectory,evidence_requests
bugsinpy-black-5,psf/black,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.2,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3122,0.9698795180722891,287.655699,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""UNKNOWN_CONTRACT"", ""contract_before"": ""UNKNOWN_CONTRACT"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:blib2to3/pytree.py::Base"",""class:black.py::BracketTracker"",""class:black.py::FileMode"",""class:black.py::Line"",""class:blib2to3/pgen2/driver.py::Driver"",""class:blib2to3/pgen2/parse.py::ParseError"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_atom"",""function:blib2to3/pgen2/tokenize.py::generate_tokens""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_black.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:tests/test_black.py::read_data"", ""class:blib2to3/pytree.py::Base"", ""class:black.py::BracketTracker""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.3136992506825114}]"
bugsinpy-thefuck-9,nvbn/thefuck,R0,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,610,0.9745222929936306,207.011815,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""class:thefuck/types.py::Rule"",""function:thefuck/rules/git_push.py::get_new_command"",""class:thefuck/shells/fish.py::Fish"",""class:thefuck/shells/generic.py::Generic"",""class:thefuck/conf.py::Settings"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/shells/zsh.py::Zsh"",""function:thefuck/specific/git.py::git_support"",""class:thefuck/types.py::Command"",""function:thefuck/utils.py::is_app""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R1,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,609,0.9745222929936306,161.818193,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:thefuck/specific/git.py::git_support"",""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/utils.py::memoize.wrapper"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/utils.py::is_app"",""function:thefuck/utils.py::replace_argument"",""function:thefuck/utils.py::memoize"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/exceptions.py::EmptyCommand"",""class:thefuck/types.py::Command""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R3,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,665,0.9745222929936306,369.42876,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/specific/git.py::git_support"",""class:thefuck/types.py::Rule"",""file:thefuck/rules/git_push.py"",""class:thefuck/types.py::Command"",""class:thefuck/shells/generic.py::Generic"",""class:thefuck/shells/fish.py::Fish"",""function:thefuck/utils.py::is_app"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R5,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,686,0.9745222929936306,930.445912,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/specific/git.py::git_support"",""class:thefuck/types.py::Command"",""class:thefuck/types.py::Rule"",""file:thefuck/rules/git_push.py"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/shells/generic.py::Generic"",""class:thefuck/exceptions.py::EmptyCommand"",""class:thefuck/shells/fish.py::Fish""]",[],[]
bugsinpy-thefuck-9,nvbn/thefuck,R6,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,686,0.9745222929936306,939.115179,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""CONTROL_FLOW"", ""contract_before"": ""CONTROL_FLOW"", ""entropy_after"": ""0.701532240"", ""entropy_before"": ""0.675341089"", ""event_id"": ""trace-e01fd81dd5d2726a9ae2cb58"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""file:thefuck/rules/git_push.py"", ""rank_after"": ""3"", ""rank_before"": ""5""}",CONFIGURATION_MATCHER,"[""function:thefuck/rules/git_push.py::get_new_command"",""function:thefuck/specific/git.py::git_support"",""file:thefuck/rules/git_push.py"",""class:thefuck/types.py::Command"",""class:thefuck/types.py::Rule"",""function:thefuck/types.py::Command.script_parts"",""function:thefuck/shells/generic.py::Generic.split_command"",""class:thefuck/shells/generic.py::Generic"",""class:thefuck/exceptions.py::EmptyCommand"",""class:thefuck/shells/fish.py::Fish""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/rules/test_git_push.py::test_get_new_command"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:thefuck/rules/git_push.py::get_new_command"", ""function:thefuck/specific/git.py::git_support"", ""file:thefuck/rules/git_push.py""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.104596718747816}]"
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R0,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19,2446,0.9884498480243161,347.585625,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/FileDownloader.py::FileDownloader"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""file:youtube_dl/__init__.py"",""class:youtube_dl/aes.py::aes_decrypt_text.Counter"",""file:youtube_dl/downloader/__init__.py"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:youtube_dl/downloader/f4m.py::F4mFD"",""class:youtube_dl/downloader/f4m.py::FlvReader"",""class:youtube_dl/downloader/f4m.py::HttpQuietDownloader""]",[],[]
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,1817,0.9878419452887538,57.420889,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/utils.py::AttrParser"",""class:youtube_dl/postprocessor/ffmpeg.py::FFmpegEmbedSubtitlePP"",""class:youtube_dl/extractor/arte.py::ArteTVConcertIE"",""class:youtube_dl/extractor/francetv.py::CultureboxIE"",""class:youtube_dl/extractor/vimeo.py::VimeoAlbumIE"",""class:youtube_dl/extractor/dailymotion.py::DailymotionBaseInfoExtractor"",""class:youtube_dl/extractor/rutube.py::RutubeChannelIE"",""class:youtube_dl/extractor/smotri.py::SmotriBroadcastIE"",""class:youtube_dl/extractor/mit.py::MITIE""]",[],[]
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R3,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,4778,0.9878419452887538,414.704306,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:youtube_dl/utils.py::uppercase_escape"",""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/extractor/common.py::InfoExtractor"",""class:youtube_dl/utils.py::AttrParser"",""class:youtube_dl/FileDownloader.py::FileDownloader"",""class:test/test_utils.py::TestUtil"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/downloader/f4m.py::F4mFD""]",[],[]
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R5,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,4778,0.9878419452887538,313.589322,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:youtube_dl/utils.py::uppercase_escape"",""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/extractor/common.py::InfoExtractor"",""class:youtube_dl/utils.py::AttrParser"",""class:test/test_utils.py::TestUtil"",""class:youtube_dl/FileDownloader.py::FileDownloader"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/downloader/f4m.py::F4mFD""]",[],[]
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,R6,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""SERIALIZATION""]",SERIALIZATION,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,4778,0.9878419452887538,317.128606,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""SERIALIZATION_FORMAT"", ""contract_before"": ""SERIALIZATION_FORMAT"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:youtube_dl/utils.py::uppercase_escape"",""class:youtube_dl/downloader/rtmp.py::RtmpFD"",""class:youtube_dl/downloader/common.py::FileDownloader"",""class:youtube_dl/YoutubeDL.py::YoutubeDL"",""class:youtube_dl/extractor/common.py::InfoExtractor"",""class:youtube_dl/utils.py::AttrParser"",""class:test/test_utils.py::TestUtil"",""class:youtube_dl/FileDownloader.py::FileDownloader"",""class:youtube_dl/extractor/youtube.py::YoutubeBaseInfoExtractor"",""class:youtube_dl/downloader/f4m.py::F4mFD""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""test/test_utils.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:youtube_dl/utils.py::uppercase_escape"", ""class:youtube_dl/downloader/rtmp.py::RtmpFD"", ""class:youtube_dl/downloader/common.py::FileDownloader""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 0.6955711410872046}]"
bugsinpy-PySnooper-3,cool-RR/PySnooper,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11,180,0.8674698795180723,50.319627,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:pysnooper/pysnooper.py::snoop"",""function:pysnooper/pysnooper.py::get_write_function"",""function:pysnooper/pysnooper.py::snoop.decorate"",""class:pysnooper/tracer.py::Tracer"",""function:pysnooper/tracer.py::Tracer.__enter__"",""function:pysnooper/tracer.py::Tracer.__init__"",""file:pysnooper/__init__.py"",""class:pysnooper/pycompat.py::ABC"",""file:pysnooper/pysnooper.py"",""function:pysnooper/tracer.py::Tracer.__exit__""]",[],[]
bugsinpy-PySnooper-3,cool-RR/PySnooper,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,343,0.7590361445783133,84.570612,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:pysnooper/pysnooper.py::snoop.decorate"",""function:pysnooper/tracer.py::Tracer.trace"",""function:pysnooper/tracer.py::Tracer.write"",""file:pysnooper/pysnooper.py"",""function:tests/test_pysnooper.py::test_file_output.my_function"",""class:tests/test_pysnooper.py::test_method_and_prefix.Baz"",""function:pysnooper/tracer.py::Tracer.__enter__"",""function:pysnooper/tracer.py::Tracer.__exit__"",""function:pysnooper/tracer.py::Tracer.__init__"",""function:pysnooper/pysnooper.py::snoop""]",[],[]
bugsinpy-PySnooper-3,cool-RR/PySnooper,R3,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,371,0.7590361445783133,106.329668,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:pysnooper/pysnooper.py::snoop.decorate"",""function:pysnooper/tracer.py::Tracer.trace"",""function:pysnooper/pysnooper.py::snoop"",""function:tests/test_pysnooper.py::test_file_output.my_function"",""class:pysnooper/tracer.py::Tracer"",""function:pysnooper/tracer.py::Tracer.write"",""function:pysnooper/pysnooper.py::get_write_function"",""class:tests/test_pysnooper.py::test_method_and_prefix.Baz"",""function:pysnooper/tracer.py::Tracer.__enter__"",""function:pysnooper/tracer.py::Tracer.__init__""]",[],[]
bugsinpy-PySnooper-3,cool-RR/PySnooper,R5,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,371,0.7590361445783133,346.043839,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:pysnooper/pysnooper.py::snoop.decorate"",""function:pysnooper/tracer.py::Tracer.trace"",""function:pysnooper/pysnooper.py::snoop"",""function:tests/test_pysnooper.py::test_file_output.my_function"",""class:pysnooper/tracer.py::Tracer"",""function:pysnooper/tracer.py::Tracer.write"",""function:pysnooper/pysnooper.py::get_write_function"",""class:tests/test_pysnooper.py::test_method_and_prefix.Baz"",""function:pysnooper/tracer.py::Tracer.__enter__"",""function:pysnooper/tracer.py::Tracer.__init__""]",[],[]
bugsinpy-PySnooper-3,cool-RR/PySnooper,R6,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,371,0.7590361445783133,352.929131,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""API_BEHAVIOR"", ""contract_before"": ""API_BEHAVIOR"", ""entropy_after"": ""0.805289043"", ""entropy_before"": ""0.805289043"", ""event_id"": ""trace-0cae2120960519bc10165c22"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""file:pysnooper/pysnooper.py"", ""rank_after"": ""8"", ""rank_before"": ""11""}",EXECUTED_SLICE_GRAPH,"[""function:pysnooper/pysnooper.py::snoop.decorate"",""function:pysnooper/tracer.py::Tracer.trace"",""function:pysnooper/pysnooper.py::snoop"",""function:tests/test_pysnooper.py::test_file_output.my_function"",""class:pysnooper/tracer.py::Tracer"",""function:pysnooper/tracer.py::Tracer.write"",""function:pysnooper/pysnooper.py::get_write_function"",""file:pysnooper/pysnooper.py"",""class:tests/test_pysnooper.py::test_method_and_prefix.Baz"",""function:pysnooper/tracer.py::Tracer.__enter__""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_pysnooper.py::test_file_output"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:pysnooper/pysnooper.py::snoop.decorate"", ""function:pysnooper/tracer.py::Tracer.trace"", ""function:pysnooper/pysnooper.py::snoop""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.415867129568734}]"
bugsinpy-pandas-7,pandas-dev/pandas,R0,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,5266,0.9982233277072045,12637.155134,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/core/series.py::Series"",""function:pandas/core/series.py::_coerce_method"",""class:pandas/core/accessor.py::CachedAccessor"",""function:pandas/core/generic.py::_doc_parms"",""function:pandas/core/generic.py::_make_cum_function"",""function:pandas/core/generic.py::_make_min_count_stat_function"",""function:pandas/core/generic.py::_make_stat_function"",""function:pandas/core/generic.py::_make_stat_function_ddof"",""function:pandas/core/ops/methods.py::_add_methods"",""function:pandas/core/ops/methods.py::_create_methods""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,R1,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"[""CONFIGURATION""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,21014,0.9982233277072045,506.115018,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/core/indexes/base.py::Index"",""function:pandas/util/_decorators.py::Appender.__call__"",""function:pandas/util/_decorators.py::Appender.__init__"",""function:pandas/core/series.py::Series.__init__"",""class:pandas/tseries/offsets.py::BQuarterBegin"",""function:pandas/core/dtypes/generic.py::create_pandas_abc_type._check"",""function:pandas/core/indexes/extension.py::inherit_from_data.fget"",""function:pandas/core/indexes/base.py::ensure_index"",""function:pandas/core/dtypes/common.py::is_extension_array_dtype"",""function:pandas/compat/__init__.py::set_function_name""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""CONFIGURATION""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,25362,0.9982233277072045,15989.287259,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""function:pandas/core/indexes/base.py::Index.get_indexer"",""class:pandas/core/indexes/base.py::Index"",""function:pandas/core/indexes/base.py::Index.reindex"",""class:pandas/core/series.py::Series"",""function:pandas/core/frame.py::DataFrame._reindex_index"",""class:pandas/tests/frame/indexing/test_indexing.py::TestDataFrameIndexing"",""function:pandas/core/frame.py::DataFrame._reindex_axes"",""function:pandas/core/generic.py::NDFrame.reindex"",""function:pandas/core/frame.py::DataFrame.reindex"",""class:pandas/core/frame.py::DataFrame""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""CONFIGURATION""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,23996,0.9982233277072045,3043.049352,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""function:pandas/core/indexes/base.py::Index.get_indexer"",""class:pandas/core/indexes/base.py::Index"",""function:pandas/core/indexes/base.py::Index.reindex"",""class:pandas/core/series.py::Series"",""function:pandas/core/frame.py::DataFrame._reindex_index"",""class:pandas/tests/frame/indexing/test_indexing.py::TestDataFrameIndexing"",""function:pandas/core/frame.py::DataFrame._reindex_axes"",""function:pandas/core/generic.py::NDFrame.reindex"",""function:pandas/core/frame.py::DataFrame.reindex"",""class:pandas/core/frame.py::DataFrame""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""CONFIGURATION""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,23996,0.9982233277072045,3093.969116,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""DATA_TYPE"", ""contract_before"": ""DATA_TYPE"", ""reason"": ""probe_did_not_distinguish_candidates""}",DATAFLOW_ASSERTION,"[""function:pandas/core/indexes/base.py::Index.get_indexer"",""class:pandas/core/indexes/base.py::Index"",""function:pandas/core/indexes/base.py::Index.reindex"",""class:pandas/core/series.py::Series"",""function:pandas/core/frame.py::DataFrame._reindex_index"",""class:pandas/tests/frame/indexing/test_indexing.py::TestDataFrameIndexing"",""function:pandas/core/frame.py::DataFrame._reindex_axes"",""function:pandas/core/generic.py::NDFrame.reindex"",""function:pandas/core/frame.py::DataFrame.reindex"",""class:pandas/core/frame.py::DataFrame""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""pandas/tests/frame/indexing/test_indexing.py::TestDataFrameIndexing::test_reindex_nearest_tz"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:pandas/core/indexes/base.py::Index.get_indexer"", ""class:pandas/core/indexes/base.py::Index"", ""function:pandas/core/indexes/base.py::Index.reindex""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.188821219809526}]"
bugsinpy-httpie-4,jakubroztocil/httpie,R0,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,691,0.9423631123919308,224.97317,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:httpie/core.py::main"",""function:httpie/output/streams.py::write"",""function:httpie/plugins/manager.py::PluginManager.load_installed_plugins"",""function:httpie/core.py::decode_args"",""function:httpie/input.py::Parser.parse_args"",""function:httpie/output/streams.py::build_output_stream"",""class:httpie/context.py::Environment"",""function:httpie/config.py::BaseConfigDict.save"",""class:httpie/downloads.py::Download"",""function:httpie/client.py::get_requests_kwargs""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,R1,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,609,0.9423631123919308,190.881436,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""class:httpie/input.py::KeyValueArgType"",""function:httpie/input.py::Parser.parse_args"",""function:httpie/core.py::main"",""class:httpie/output/streams.py::BaseStream"",""function:httpie/output/processing.py::Formatting.__init__"",""function:httpie/context.py::Environment.__init__"",""class:httpie/cli.py::HTTPieHelpFormatter"",""function:httpie/context.py::Environment.config""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,R3,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,1091,0.9423631123919308,311.445579,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""class:httpie/input.py::Parser"",""class:httpie/downloads.py::Download"",""function:httpie/input.py::Parser.parse_args"",""function:httpie/output/streams.py::write"",""function:httpie/client.py::get_requests_kwargs"",""function:httpie/input.py::Parser._guess_method""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,R5,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,929,0.9423631123919308,1113.623932,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/client.py::get_requests_kwargs"",""function:httpie/output/streams.py::write"",""class:httpie/input.py::Parser"",""class:httpie/downloads.py::Download"",""class:httpie/models.py::HTTPResponse"",""function:httpie/input.py::Parser.parse_args""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,R6,DIAGNOSIS_CONFIRMED,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,929,0.9423631123919308,1140.049715,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""PROTOCOL_RESPONSE"", ""contract_before"": ""PROTOCOL_RESPONSE"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/client.py::get_requests_kwargs"",""function:httpie/output/streams.py::write"",""class:httpie/input.py::Parser"",""class:httpie/downloads.py::Download"",""class:httpie/models.py::HTTPResponse"",""function:httpie/input.py::Parser.parse_args""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_regressions.py::test_Host_header_overwrite"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:httpie/core.py::main"", ""class:httpie/input.py::AuthCredentials"", ""class:httpie/output/formatters/xml.py::XMLFormatter""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.164779702346163}]"
