case_id,pipeline_id,modality,split,case_type,severity,unknown,insufficient_evidence,method,predicted_status,source_precision,source_recall,source_f1,source_jaccard,repair_precision,repair_recall,repair_f1,repair_jaccard,cut_precision,cut_recall,cut_f1,cut_jaccard,cut_exact,cut_cost_regret,repair_cost_regret,extra_repair_actions,recertified,false_certification,false_block,abstained,false_concrete_unknown,runtime_ms,trace
text_transformer_a-development-0126,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.018686000203160802,
text_transformer_a-development-0126,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.02089000008709263,d9d1e07719ccf804c0040ab3402185d01d9d31fca14e07565acf8f644cd7918e
text_transformer_a-development-0127,text_transformer_a,text,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03153999978167121,
text_transformer_a-development-0127,text_transformer_a,text,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07598499996674946,
text_transformer_a-development-0127,text_transformer_a,text,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.201382999875932,1c977de5c70706a2e6e3a8383f72072df9953d7e50dcbc381b2f4a7fd4efc82a
text_transformer_a-development-0128,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01972800009752973,
text_transformer_a-development-0128,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.020087999928364297,
text_transformer_a-development-0128,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.023313999918173067,537904cc06b1bada2d155e468309efcba6a8bd0ea777343a26b5971e4a483a0e
text_transformer_a-development-0129,text_transformer_a,text,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.03565799988791696,
text_transformer_a-development-0129,text_transformer_a,text,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.027241000225330936,
text_transformer_a-development-0129,text_transformer_a,text,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20045000019308645,b2fa9270ae3116a74cb142d6df282a8d76fee415ff67eceb370f8b59563202ef
text_transformer_a-development-0130,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.025507999907858903,
text_transformer_a-development-0130,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.023704999875917565,
text_transformer_a-development-0130,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.1542429999972228,d3e046139e3b248a72686305301475db07dafab5a9c15c4081431bcab0f50d90
text_transformer_a-development-0131,text_transformer_a,text,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.022934000298846513,
text_transformer_a-development-0131,text_transformer_a,text,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.048210999921138864,
text_transformer_a-development-0131,text_transformer_a,text,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.15871100004005712,de10dd96afe267e2a7615b176e78d587e59a1dc466505b695888b3b89a2db9f9
text_transformer_a-development-0132,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.028935000045748893,
text_transformer_a-development-0132,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07167600006141583,
text_transformer_a-development-0132,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18392899983155075,8780720860e38f00536c74caeb646aab5eeec27b8d810eebfae05e22f81ea3c7
text_transformer_a-development-0133,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.029977000394865172,
text_transformer_a-development-0133,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.04021600034320727,
text_transformer_a-development-0133,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.18552199981058948,5f4c960e86788a1dd31c3d14fa1267621673083396de1cd35db6e121c93db6f0
text_transformer_a-development-0134,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.027020999823434977,
text_transformer_a-development-0134,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.0649129997327691,
text_transformer_a-development-0134,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17854799989436287,26b90bca583a39a83b970ece7e4c3677dfe9862713ff09b59eec39953d15a0c1
text_transformer_a-development-0135,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.023084000076778466,
text_transformer_a-development-0135,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,1.0,0.04355200007921667,
text_transformer_a-development-0135,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,1.0,0.1567770000292512,8bd2d16231898bb683b24d6dd188d1f860e4cc7f013b84485fe898ac02c4b758
text_transformer_a-development-0136,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.017903999832924455,
text_transformer_a-development-0136,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.017953999758901773,
text_transformer_a-development-0136,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.01952700040419586,5e7b14eca78d3ce7408320121cbebf2eb1c66d28c13c0998ef682945606ce035
text_transformer_a-development-0137,text_transformer_a,text,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.020499000129348133,
text_transformer_a-development-0137,text_transformer_a,text,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.046378000206459546,
text_transformer_a-development-0137,text_transformer_a,text,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.15343100039899582,b42ac09b000a999c93765d9a0f7699f67ae62c6f7f780629b76792d9845d4b9c
text_transformer_a-development-0138,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.029084999823680846,
text_transformer_a-development-0138,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.0,37.0,0.0,0,False,0.0,0.0,False,1.0,0.03325299985590391,
text_transformer_a-development-0138,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.17853899998954148,ac1a6e3ba3c0ea7744bf851a8b0d77a6a74d6a1ffb5045af682a2477470ffb09
text_transformer_a-development-0139,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0178339996637078,
text_transformer_a-development-0139,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02386599999226746,
text_transformer_a-development-0139,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.02048900023510214,43b759fcb4cb94f3ee79b3e65d9199efe441e663f33f1c5f45afa21110d48ef3
text_transformer_a-development-0140,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.028624000151467044,
text_transformer_a-development-0140,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.05845099985890556,
text_transformer_a-development-0140,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1767860003383248,ca3546aa23b918033448a78d30d959199c4ab87626d3503834c32faa60b32d51
text_transformer_a-development-0141,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.025198000003001653,
text_transformer_a-development-0141,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.06332000020847772,
text_transformer_a-development-0141,text_transformer_a,text,development,unknown_ambiguous,subtle,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.167747999967105,c732f6406f7cf5a3d80f7c2f85163abcf32e4af628e33c7beec5d3b4f289762c
text_transformer_a-development-0142,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,4.0,2,False,0.0,0.0,True,0.0,0.03906400024789036,
text_transformer_a-development-0142,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.4,0.6666666666666666,0.5,0.3333333333333333,0.0,37.0,4.0,2,False,0.0,0.0,True,0.0,0.0684800002090924,
text_transformer_a-development-0142,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.5,0.6666666666666666,0.5714285714285715,0.4,0.0,36.0,4.0,2,True,0.0,0.0,True,0.0,0.20872599998256192,0ac8466433521c5e8780007ad8a190dcfb55ca9a231fbb235668228a9a123396
text_transformer_a-development-0143,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01839500009737094,
text_transformer_a-development-0143,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01876600026662345,
text_transformer_a-development-0143,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.020790000235137995,b2326975854736f168ba93fa6cde75d3859b667547ef657f14f496f40be96b83
text_transformer_a-development-0144,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.02836400017258711,
text_transformer_a-development-0144,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07216699987111497,
text_transformer_a-development-0144,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17241700015802053,b2177d810c0e12357dcd0bce5477dbaa5accb39e2f1b97551b5128cf523a8074
text_transformer_a-development-0145,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.28571428571428575,0.16666666666666666,0.0,39.0,0.0,0,False,0.0,0.0,False,1.0,0.033803999940573703,
text_transformer_a-development-0145,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.28571428571428575,0.16666666666666666,0.0,39.0,0.0,0,False,0.0,0.0,False,1.0,0.07182699982877239,
text_transformer_a-development-0145,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,0.0,0,True,0.0,0.0,False,1.0,0.19521099966368638,87a34626537d2c24b0034cba915ba39800d62b589ce00f564b7adc080faba119
text_transformer_a-development-0146,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.026140000045415945,
text_transformer_a-development-0146,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.04902299997411319,
text_transformer_a-development-0146,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.16397099989262642,05378b4c8db2d8a2c02894720fccb4993f8154a7c372c58cd91f2de5bb771b70
text_transformer_a-development-0147,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01873600012913812,
text_transformer_a-development-0147,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.017893999938678462,
text_transformer_a-development-0147,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.021601000298687723,0949911426e294005a04ceafa75fdb4f0d2ff212ebdb03f66f7ffd97829170fe
text_transformer_a-development-0148,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.028012999791826587,
text_transformer_a-development-0148,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,False,0.0,0.0,True,0.0,0.07047400004012161,
text_transformer_a-development-0148,text_transformer_a,text,development,unknown_ambiguous,moderate,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,True,0.0,0.0,True,0.0,0.17552300005263533,84983d282884e04c9f9c379245f06fcd28dabde54b9c513c61440c4b4df70d19
text_transformer_a-development-0149,text_transformer_a,text,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.023134000002755783,
text_transformer_a-development-0149,text_transformer_a,text,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06208800004969817,
text_transformer_a-development-0149,text_transformer_a,text,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.16506299971297267,78a464dc6d2ab4a497ca4177cbb2f3ed356b0ee2faba6f7c06209a0576114575
text_encoder_b-development-0000,text_encoder_b,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01777399984348449,
text_encoder_b-development-0000,text_encoder_b,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.018224999621452298,
text_encoder_b-development-0000,text_encoder_b,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.020058000245626317,73ca602ee4d89ea305ebf0760eb6abacd25b5725c4ad33df7e42a7568d29751f
text_encoder_b-development-0001,text_encoder_b,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01684200015006354,
text_encoder_b-development-0001,text_encoder_b,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01803399982236442,
text_encoder_b-development-0001,text_encoder_b,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.018725000245467527,c346ba412e9de2991df49ac4c39df654449dbf981d9d1d7be60126fdefe39c22
text_encoder_b-development-0002,text_encoder_b,text,development,unknown_ambiguous,severe,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.019917999907193007,
text_encoder_b-development-0002,text_encoder_b,text,development,unknown_ambiguous,severe,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.022071999865147518,
text_encoder_b-development-0002,text_encoder_b,text,development,unknown_ambiguous,severe,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.15326099992307718,b6ccd31599906558431b97de161e81469c8f22216795cf74ce7c10d85c11bdde
text_encoder_b-development-0003,text_encoder_b,text,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.023244000203703763,
text_encoder_b-development-0003,text_encoder_b,text,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.049574000058782985,
text_encoder_b-development-0003,text_encoder_b,text,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.16526400031580124,8f070da8478f6d51f386f9b7c6c68f9a54025bfb842a2a683f184f10e194943c
text_encoder_b-development-0004,text_encoder_b,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01794400031940313,
text_encoder_b-development-0004,text_encoder_b,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01817500015022233,
text_encoder_b-development-0004,text_encoder_b,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.020568999843817437,c5f19cdb9ee113b86f43f03ffc54c0458ceb06431c1e32637edb128bde4d83ad
text_encoder_b-development-0005,text_encoder_b,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.023794999833626207,
text_encoder_b-development-0005,text_encoder_b,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.06484300001829979,
text_encoder_b-development-0005,text_encoder_b,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1683589998719981,30053145bced2f5a984ba51fba7e5b568e66e75b88469370dffb148656e4739d
text_encoder_b-development-0006,text_encoder_b,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02445700010866858,
