run_id,pipeline_id,repository_commit,case_id,mode_id,pipeline_status,detected,stage,contract_id,component_id,root_cause,dependent_violations,evidence_refs,diagnostic_cut,action,repair_plan,repair_executed,target_contract_repaired,recertified,contracts_checked,new_critical_violations,rollback_verified,reported_symptom_count,proposed_repair_count,redundant_repair_count,evidence_completeness,runtime_breakdown_ms,peak_rss_kb,artifact_bytes,canonical_sha256,expected_invalid,expected_stage,expected_contract,expected_root_cause,expected_action,fault_category,repairable,detected_correct,stage_correct,contract_correct,component_correct,root_cause_correct,action_correct,false_certification,false_blocking
external:04e22e314a37f824c524,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E2_TRAIN_TEST_OVERLAP,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7932029993753531, ""diagnostic_cut"": 0.0, ""graph_build"": 0.906119999854127, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.69932299922948}",393764,439715,e2c02730def0cfbc98d34b75802b2e8f6124981b74ace1ac744e0c2749e91535,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:7fd0f151921bd2aaefc1,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E2_TRAIN_TEST_OVERLAP,B_PAIRWISE_RULES,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,,[],"[""split_manifest.json""]",null,BLOCK,"{""operations"": [""restore_split_manifest""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6657690000793082, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9112190000450937, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5769880001244019}",393764,439715,425b9cec5ce256854cae243bd041064c0591db3585c446f1942790e79ad42820,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:b2b931f8a5724ff510d6,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E2_TRAIN_TEST_OVERLAP,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6758279996574856, ""diagnostic_cut"": 0.0, ""graph_build"": 0.905107999642496, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5809359992999816}",393764,439715,7efdb1ddf0affc26c45275a55cc7d757afc93fd0798b701bd9dfbe07c0781176,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:e48a5bb384bf03fefeaf,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E2_TRAIN_TEST_OVERLAP,B_GREEDY_CROSS_STAGE,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,TRAIN_VALIDATION_TEST_DISJOINTNESS,[],"[""split_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6745159998899908, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9077929998966283, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.582308999786619}",393764,439715,c4c5f8395fe2b36ac84690031d7df34f31e042a5c41086249b8a140ac5e9a55c,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:76045a7aa5c8beb6edcd,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E2_TRAIN_TEST_OVERLAP,O_FUZZYXAI,INVALID,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,external.data_split.train_validation_test_disjointness,TRAIN_VALIDATION_TEST_DISJOINTNESS,[],"[""split_manifest.json""]","{""atoms"": [""node:cause:train_validation_test_disjointness/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_split_manifest""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:TRAIN_VALIDATION_TEST_DISJOINTNESS:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6662409996351926, ""diagnostic_cut"": 0.13640999986819224, ""graph_build"": 0.9180919996651937, ""recertification"": 2.5012509995576693, ""repair_planning"": 0.0646779999442515, ""total"": 4.286671998670499}",393764,439715,9320fc7f42446e5a0b4eb2047883065db18565c57d81773dd280a091f3902f5a,True,DATA_SPLIT,TRAIN_VALIDATION_TEST_DISJOINTNESS,TRAIN_VALIDATION_TEST_DISJOINTNESS,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:53b6629942cce97729c0,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E3_PREPROCESSOR_FIT_SCOPE,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6901240003571729, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9274880003431463, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6176120007003192}",393764,439715,7eb1837357c0a20cfb52846ec14817d558ae5c27e30c127f9a4b11e03ccf6332,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:7b62e901ada171474d75,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E3_PREPROCESSOR_FIT_SCOPE,B_PAIRWISE_RULES,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,,[],"[""preprocessor_manifest.json""]",null,BLOCK,"{""operations"": [""refit_preprocessor_on_train""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6631740006923792, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8939869994719629, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5571610001643421}",393764,439715,34616d01d8515fb5ddde9223600378d01a8bc7043ef25a31c364d07335751b10,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:b45b09490f0f3e616210,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E3_PREPROCESSOR_FIT_SCOPE,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6683339997834992, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9067609998965054, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5750949996800045}",393764,439715,bb3e4fe8d49db8ea547956125261c98cafc342fcdb8a8a0eec0ee4073e7caf35,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:c642f491c7ddd8a15268,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E3_PREPROCESSOR_FIT_SCOPE,B_GREEDY_CROSS_STAGE,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,PREPROCESSOR_FIT_SCOPE,[],"[""preprocessor_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6713599996146513, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9760880002431804, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6474479998578317}",393764,439715,378452a4b8013e9fe46e4bc039a1c227d19adc2d6f2d420e5616c9f015caf317,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:138621d4fdba0d5836c0,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E3_PREPROCESSOR_FIT_SCOPE,O_FUZZYXAI,INVALID,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,external.preprocessing.preprocessor_fit_scope,PREPROCESSOR_FIT_SCOPE,[],"[""preprocessor_manifest.json""]","{""atoms"": [""node:cause:preprocessor_fit_scope/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_split_manifest""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:PREPROCESSOR_FIT_SCOPE:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6599680000363151, ""diagnostic_cut"": 0.11238499973842409, ""graph_build"": 0.9060890006367117, ""recertification"": 2.5849040002867696, ""repair_planning"": 0.04700600038631819, ""total"": 4.310352001084539}",393892,439715,dbfa751833aa6941916b0cbe7e191295ed11e0ae17576e288709a55b847760f5,True,PREPROCESSING,PREPROCESSOR_FIT_SCOPE,PREPROCESSOR_FIT_SCOPE,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:dbd4e6dc56b72d7a72d3,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E4_FEATURE_SCHEMA_OR_ORDER,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7069550001688185, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9112090001508477, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6181640003196662}",393892,439715,8f7db9c5f6b0d4d7d700c75ce12118f235a35b674436b936867479a95b9babff,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,False,False,False,False,False,False,True,False
external:3781780fac02718421ce,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E4_FEATURE_SCHEMA_OR_ORDER,B_PAIRWISE_RULES,INVALID,True,PREPROCESSING,FEATURE_ORDER,external.preprocessing.feature_order,,"[""MODEL_INPUT_SCHEMA"", ""PREDICTION_OUTPUT_SANITY"", ""EXPLANATION_OUTPUT_CONSISTENCY"", ""USER_CLAIM_EVIDENCE_BINDING""]","[""preprocessor_manifest.json"", ""prediction_manifest.json"", ""explanation_manifest.json""]",null,BLOCK,"{""operations"": [""restore_feature_schema"", ""repair_model_input_schema"", ""repair_prediction_output_sanity"", ""repair_explanation_output_consistency"", ""repair_user_claim_evidence_binding""]}",False,False,False,0,0,False,5,5,4,1.0,"{""audit"": 0.6901540000399109, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8958509997682995, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5860049998082104}",393892,439715,429c402e2f63a43b1e5a96cec3aa50c9531b61e245d6603c3c638f175c20b143,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,True,True,True,True,False,True,False,False
external:a156a0f21d97cc7094e2,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E4_FEATURE_SCHEMA_OR_ORDER,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7036879997031065, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8967820003817906, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.600470000084897}",393892,439715,ae7559e9060ac17caa3411a0cba69ce6487fa7f203116b23eed324051507df9d,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,False,False,False,False,False,False,True,False
external:383e9b82052342bc1b1e,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E4_FEATURE_SCHEMA_OR_ORDER,B_GREEDY_CROSS_STAGE,INVALID,True,PREPROCESSING,FEATURE_ORDER,external.preprocessing.feature_order,FEATURE_ORDER,[],"[""preprocessor_manifest.json"", ""prediction_manifest.json"", ""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,5,0,0,1.0,"{""audit"": 0.6948219997866545, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9044460002769483, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5992680000636028}",393892,439715,bcf661741b13e339551111dcea91fbcb65eb9c056ec67f5560960de1d7c6e61b,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,True,True,True,True,True,True,False,False
external:d7036d5fb27889c568a6,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E4_FEATURE_SCHEMA_OR_ORDER,O_FUZZYXAI,INVALID,True,PREPROCESSING,FEATURE_ORDER,external.preprocessing.feature_order,FEATURE_ORDER,"[""MODEL_INPUT_SCHEMA"", ""PREDICTION_OUTPUT_SANITY"", ""EXPLANATION_OUTPUT_CONSISTENCY"", ""USER_CLAIM_EVIDENCE_BINDING""]","[""preprocessor_manifest.json"", ""prediction_manifest.json"", ""explanation_manifest.json""]","{""atoms"": [""node:cause:feature_order/field:_/violation:source_component""], ""optimal"": false, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_split_manifest""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:EXPLANATION_OUTPUT_CONSISTENCY:1""]}",True,True,True,28,0,True,5,1,0,1.0,"{""audit"": 0.6840630003352999, ""diagnostic_cut"": 0.10828799986484228, ""graph_build"": 0.9008899996842956, ""recertification"": 2.5726019994181115, ""repair_planning"": 0.08783000066614477, ""total"": 4.353672999968694}",393892,439715,4b7dd7c74b2badf14acdf9bcff3427b4bd19d0522da4217b726ef69ffd38fe36,True,PREPROCESSING,FEATURE_ORDER,FEATURE_ORDER,BLOCK,GLOBAL,True,True,True,True,True,True,True,False,False
external:68fdfe6b39441e56d7e3,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E5_MODEL_ARTIFACT_MISMATCH,B_LOCAL_STRONG,INVALID,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,external.model_artifact.model_artifact_hash,,[],"[""model_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6867780002721702, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9246829995390726, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6114609998112428}",393892,439715,83517678a7074ff214642a5677d9fdbe39a7bb83cb661a325903c3558a88eca9,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,MODEL_ARTIFACT_HASH,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:219b6a193e26e22a39a2,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E5_MODEL_ARTIFACT_MISMATCH,B_PAIRWISE_RULES,INVALID,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,external.model_artifact.model_artifact_hash,,[],"[""model_manifest.json""]",null,BLOCK,"{""operations"": [""restore_registered_model""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.728584000171395, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9047569992617355, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6333409994331305}",393892,439715,50bf497116630b27346ffca9735918980ad987524cd775b9bbfbe3b139645cfb,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,MODEL_ARTIFACT_HASH,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:b92d6e501fe3ce48eef4,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E5_MODEL_ARTIFACT_MISMATCH,B_MLFLOW_QUERY,INVALID,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,external.model_artifact.model_artifact_hash,,[],"[""model_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6823200001235818, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9122610008489573, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5945810009725392}",393892,439715,39751bd6e484bf3fea0442fd2829a1eee4982d6ce69b86cd4e5743fb6e5766cd,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,MODEL_ARTIFACT_HASH,BLOCK,LOCAL,True,True,True,True,True,False,True,False,False
external:3138689f606f902d7aa5,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E5_MODEL_ARTIFACT_MISMATCH,B_GREEDY_CROSS_STAGE,INVALID,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,external.model_artifact.model_artifact_hash,MODEL_ARTIFACT_HASH,[],"[""model_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6809779997638543, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9028129998114309, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5837909995752852}",393892,439715,47385286fe8264256c7d834d5cbadc4bedba2714553dccbb673f8565ec750829,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,MODEL_ARTIFACT_HASH,BLOCK,LOCAL,True,True,True,True,True,True,True,False,False
external:1454ef22c0e1c6bb600a,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E5_MODEL_ARTIFACT_MISMATCH,O_FUZZYXAI,INVALID,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,external.model_artifact.model_artifact_hash,MODEL_ARTIFACT_HASH,[],"[""model_manifest.json""]","{""atoms"": [""node:cause:model_artifact_hash/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""restore_registered_model""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:MODEL_ARTIFACT_HASH:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6820989992775139, ""diagnostic_cut"": 0.10313900020264555, ""graph_build"": 0.9010200001284829, ""recertification"": 2.555951000431378, ""repair_planning"": 0.04480200004763901, ""total"": 4.287011000087659}",393892,439715,37927c95fce21852f9f9f62bda794c801265623fd006ba1f08966328e9d8a58e,True,MODEL_ARTIFACT,MODEL_ARTIFACT_HASH,MODEL_ARTIFACT_HASH,BLOCK,LOCAL,True,True,True,True,True,True,True,False,False
external:5b553f8007409d2808b5,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E6_MODEL_EXPLAINER_VERSION,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6960649998291046, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9169390004899469, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.6130040003190516}",393892,439715,8227bcb5fb60fff573e662363d8ebe7c5ecc403b46b92513ca824dc8878e8cd0,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,MODEL_EXPLAINER_VERSION,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:974d985567c8f4c58dbc,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E6_MODEL_EXPLAINER_VERSION,B_PAIRWISE_RULES,INVALID,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,external.post_hoc_explanation.model_explainer_version,,[],"[""explanation_manifest.json""]",null,BLOCK,"{""operations"": [""rebuild_explanation_for_registered_model""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.6765699999959907, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9164279999822611, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5929979999782518}",393892,439715,d48a3681d27bc0940b768483895e97fd12318b0a294f80e049cf66693d50a7f7,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,MODEL_EXPLAINER_VERSION,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:4c458bb7cd312de707a2,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E6_MODEL_EXPLAINER_VERSION,B_MLFLOW_QUERY,INVALID,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,external.post_hoc_explanation.model_explainer_version,,[],"[""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6630540001424379, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9053080002559, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5683620003983378}",393892,439715,f03ae9c4b81e4c44ce906150b4066c55ca82226903433ee04d6e92feef43c1d5,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,MODEL_EXPLAINER_VERSION,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:fcc4eee610493f875b6e,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E6_MODEL_EXPLAINER_VERSION,B_GREEDY_CROSS_STAGE,INVALID,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,external.post_hoc_explanation.model_explainer_version,MODEL_EXPLAINER_VERSION,[],"[""explanation_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6790830002501025, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8930849999160273, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5721680001661298}",393892,439715,a640bc5f826dbbbe3803141548cc97934c4e1c43c495adf7314bbbede4386e08,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,MODEL_EXPLAINER_VERSION,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:cb43a899b9d3e8fad8eb,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E6_MODEL_EXPLAINER_VERSION,O_FUZZYXAI,INVALID,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,external.post_hoc_explanation.model_explainer_version,MODEL_EXPLAINER_VERSION,[],"[""explanation_manifest.json""]","{""atoms"": [""node:cause:model_explainer_version/field:_/violation:source_component""], ""optimal"": true, ""size"": 1, ""solver"": ""exact_branch_and_bound""}",BLOCK,"{""fully_executable"": false, ""operations"": [""rebuild_explanation_for_registered_model""], ""rollback"": [""restore_previous_artifact_snapshot""], ""step_ids"": [""step:issue:MODEL_EXPLAINER_VERSION:1""]}",True,True,True,28,0,True,1,1,0,1.0,"{""audit"": 0.6704770003125304, ""diagnostic_cut"": 0.10277799992763903, ""graph_build"": 0.9678819997134269, ""recertification"": 2.5441699999646517, ""repair_planning"": 0.044892000005347654, ""total"": 4.330198999923596}",393892,439715,3a4fde7a552aac86cc9fad9f4135bf4cdd40c5ea3775915fc86e023230b6bcfa,True,POST_HOC_EXPLANATION,MODEL_EXPLAINER_VERSION,MODEL_EXPLAINER_VERSION,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
external:d640253dfef9f46efa80,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E7_PREDICTION_EXPLANATION_BINDING,B_LOCAL_STRONG,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.7668150001336471, ""diagnostic_cut"": 0.0, ""graph_build"": 0.9089449995371979, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.675759999670845}",393892,439715,712effb9236c4a877947be5962c05638d97bb97099ea3558996a3460b60578e9,True,INFERENCE,PREDICTION_OBJECT_BINDING,PREDICTION_OBJECT_BINDING,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:0f8dd2027e9acc2c1c63,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E7_PREDICTION_EXPLANATION_BINDING,B_PAIRWISE_RULES,INVALID,True,INFERENCE,PREDICTION_OBJECT_BINDING,external.inference.prediction_object_binding,,[],"[""prediction_manifest.json""]",null,BLOCK,"{""operations"": [""rebuild_explanation_for_registered_model""]}",False,False,False,0,0,False,1,1,0,1.0,"{""audit"": 0.669786000798922, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8978340001704055, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5676200009693275}",393892,439715,141c00bcded3c56feb2b7d1519caf06571002a113af31c2fc4455d5bf9c57cd5,True,INFERENCE,PREDICTION_OBJECT_BINDING,PREDICTION_OBJECT_BINDING,BLOCK,CROSS_STAGE,True,True,True,True,True,False,True,False,False
external:9741f741e3af045635d0,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E7_PREDICTION_EXPLANATION_BINDING,B_MLFLOW_QUERY,VALID,False,,,,,[],[],null,ACCEPT,null,False,False,False,0,0,False,0,0,0,1.0,"{""audit"": 0.6823499998063198, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8953500000643544, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5776999998706742}",393892,439715,751d48b5ad166634521fe7024042a0b85f8bd530a07d19caa5e7d9da6fcc29a2,True,INFERENCE,PREDICTION_OBJECT_BINDING,PREDICTION_OBJECT_BINDING,BLOCK,CROSS_STAGE,True,False,False,False,False,False,False,True,False
external:67303888fe2e75e429bb,ext2-shap-tree-explainer,7716688e0f314d73ed2f90474e911c85bc53c851,E7_PREDICTION_EXPLANATION_BINDING,B_GREEDY_CROSS_STAGE,INVALID,True,INFERENCE,PREDICTION_OBJECT_BINDING,external.inference.prediction_object_binding,PREDICTION_OBJECT_BINDING,[],"[""prediction_manifest.json""]",null,BLOCK,null,False,False,False,0,0,False,1,0,0,1.0,"{""audit"": 0.6970869999349816, ""diagnostic_cut"": 0.0, ""graph_build"": 0.8940269999584416, ""recertification"": 0.0, ""repair_planning"": 0.0, ""total"": 1.5911139998934232}",393892,439715,f2da64b4a0bd7eeffa3d5740f7033af0dc86cc3c88145e409566307d0b1c2ae8,True,INFERENCE,PREDICTION_OBJECT_BINDING,PREDICTION_OBJECT_BINDING,BLOCK,CROSS_STAGE,True,True,True,True,True,True,True,False,False
